facialacc_cls;budget;kvsr;kfsr;kcsr;kvr;kesr;subkesr;meanstype;summa
109010010;146;909;701;9900090000;831;290;1002000;10004;-1039500.0
109010010;146;909;701;9900090000;831;296;1002000;10004;1039500.0
109010010;146;909;801;9900090000;851;290;1002000;10004;-858500.0
109010010;146;909;801;9900090000;851;291;1002000;10004;858500.0
109010010;146;909;503;9900090000;851;290;1002000;10004;0.0
109010010;146;909;503;9900090000;851;291;1002000;10004;0.0
114010210;146;914;1003;99000S3230;313;262;1002000;10020;-3157000.0
114010210;146;914;1003;99000S3230;313;262;1002648;10020;3157000.0
836010010;148;936;503;9900020000;244;225;1002000;10004;-245000.0
836010010;148;936;503;9900020000;244;222;1002000;10004;140000.0
836010010;148;936;503;9900020000;244;226;1002000;10004;105000.0
843010010;147;943;503;È200020000;244;225;1002000;10004;0.0
843010010;147;943;503;È2000L5550;244;225;1002000;10004;0.0
134010010;146;934;412;9900090000;831;296;1002000;10004;899653.18
134010010;146;934;412;9900090000;831;296;1002000;10004;-899653.18
117010010;146;917;501;9900020000;243;225;1002000;10004;-222953.95
117010010;146;917;501;9900020000;243;225;1002000;10998;222953.95
117010010;146;917;501;9900020000;243;225;1002000;10004;-200972.17
117010010;146;917;501;9900020000;243;225;1002000;10998;200972.17
843010010;147;943;503;9900020000;244;225;1002000;10004;-311220.0
843010010;147;943;503;9900020000;244;226;1002000;10004;311220.0
117010010;146;917;501;9900020000;244;225;1002000;10004;-53516.82
117010010;146;917;501;9900020000;244;225;1002000;10998;53516.82
844010010;155;944;503;9900072000;611;241;2002000;10183;-556866.42
844010010;155;944;503;9900060000;611;241;1001400;10183;-993889.54
114010210;146;914;1002;5400012000;852;290;1001303;10004;-30000.0
114010210;146;914;1002;5400012000;853;290;1001303;10004;30000.0
844010010;155;944;104;9900011000;853;292;1001100;10004;2774.03
844010010;155;944;104;9900011000;853;293;1001100;10004;18000.0
844010010;155;944;104;9900011000;853;290;1001100;10004;-29774.03
844010010;155;944;104;9900011000;853;296;1001100;10004;9000.0
844010010;155;944;113;9900060000;611;241;1001400;10186;-160000.0
844010010;155;944;113;9900060000;611;241;1001400;10178;108808.23
844010010;155;944;113;9900060000;611;241;1001400;10188;-78808.23
844010010;155;944;113;9900060000;611;241;1001400;10187;-30000.0
844010010;155;944;503;Å300060000;611;241;1002000;10183;-388137.37
844010010;155;944;503;Å300060000;611;241;1002000;10186;388137.37
844010010;155;944;113;9900060000;611;241;1001400;10188;160000.0
103010010;146;903;804;9900011000;852;290;1001103;10004;0.0
103010010;146;903;804;9900011000;852;291;1001103;10004;0.0
114010010;146;914;1003;9900051760;322;262;3002000;10020;5941188.0
106010010;146;906;701;9900075020;611;241;2001057;10176;15812357.0
106010010;146;906;701;9900075020;611;241;2001057;10178;4775332.0
106010010;146;906;701;9900075020;611;241;2001057;10191;245311.0
106010010;146;906;701;9900075040;612;241;2001077;10176;4718400.0
106010010;146;906;701;9900075040;612;241;2001077;10178;1425900.0
117010010;146;917;412;9900020000;244;226;1002000;10004;-777540.52
117010010;146;917;412;9900020000;244;226;1002000;10998;777540.52
101010030;146;901;113;5500012000;244;340;1001301;10004;-62341.64
101010030;146;901;113;5500012000;244;340;1001301;10998;62341.64
106010010;146;906;701;9900075040;622;241;2001077;10176;407600.0
106010010;146;906;701;9900075040;622;241;2001077;10178;123100.0
106010010;146;906;702;9900075040;612;241;2001077;10176;19397900.0
106010010;146;906;702;9900075040;612;241;2001077;10178;5858100.0
106010010;146;906;702;9900075040;622;241;2001077;10176;244600.0
106010010;146;906;702;9900075040;622;241;2001077;10178;74400.0
106010010;146;906;702;9900075050;612;241;2001060;10176;19598400.0
106010010;146;906;702;9900075050;612;241;2001060;10178;5918600.0
106010010;146;906;702;9900075050;622;241;2001060;10176;300500.0
106010010;146;906;702;9900075050;622;241;2001060;10178;90500.0
134010010;146;934;113;5000020000;244;226;1001400;10004;-1011379.2
134010010;146;934;113;5000020000;244;226;1001400;10998;1011379.2
134010010;146;934;113;5000020000;244;226;1001400;10004;-310752.0
134010010;146;934;113;5000020000;244;226;1001400;10998;310752.0
101010020;146;901;113;9900090000;831;290;1003002;10004;53848500.0
101010020;146;901;1301;9900090000;730;231;1003000;10040;4000000.0
114010010;146;914;1003;9900073340;622;241;2001062;10184;2048110.0
106010270;146;906;709;4580012000;244;221;1001302;10004;-141642.24
106010270;146;906;709;4580012000;244;225;1001302;10004;-400000.0
106010270;146;906;709;4580012000;244;310;1001302;10004;10000.0
106010270;146;906;709;4580012000;243;225;1001302;10001;546600.0
106010270;146;906;709;4580012000;244;221;1001302;10004;-14957.76
101010030;146;901;113;5500012000;244;226;1001301;10004;-157293.8
101010030;146;901;113;5500012000;244;226;1001301;10998;157293.8
109010010;146;909;702;4570040000;414;226;1002189;10022;-1338786.64
109010010;146;909;702;4570040000;414;226;1002189;10998;1338786.64
837010010;149;937;503;À3000L5550;244;225;1002000;10004;3.33
106010270;146;906;709;4580012000;111;211;1001302;10004;72400.0
106010270;146;906;709;4580012000;119;213;1001302;10004;21800.0
134010030;146;934;113;9900012000;244;225;1001311;10004;-36000.0
134010030;146;934;113;9900012000;244;225;1001311;10998;36000.0
106010270;146;906;709;4580020000;244;290;1001000;10004;-193500.0
106010270;146;906;709;4580020000;244;290;1001000;10998;-300.0
106010270;146;906;709;9900020000;244;290;1001000;10004;0.0
106010270;146;906;709;9900020000;244;296;1001000;10004;0.0
106010270;146;906;709;4580020000;244;296;1001000;10998;300.0
106010270;146;906;709;4580020000;244;296;1001000;10004;193500.0
103010010;146;903;804;9900011000;852;290;1001103;10004;-1000.0
103010010;146;903;804;9900011000;852;291;1001103;10004;1000.0
101010020;146;901;113;9900090000;831;290;1003002;10004;-252126065.56
101010020;146;901;113;9900090000;831;296;1003002;10004;252126065.56
132010010;146;932;103;9900011000;851;290;1001103;10004;-1500000.0
132010010;146;932;103;9900011000;851;291;1001103;10004;1500000.0
132010010;146;932;103;9900011000;852;290;1001103;10004;-130000.0
132010010;146;932;103;9900011000;852;291;1001103;10004;130000.0
132010010;146;932;103;9900020000;244;290;1001200;10004;-1868480.48
132010010;146;932;103;9900020000;244;290;1001200;10998;-131519.52
132010010;146;932;103;9900020000;244;296;1001200;10004;1868480.48
132010010;146;932;103;9900020000;244;296;1001200;10998;131519.52
843010010;147;943;503;È200020000;244;225;1002000;10004;-430323.33
843010010;147;943;503;È200020000;244;225;2002000;10004;-3872910.0
843010010;147;943;503;È2000L5550;244;225;1002000;10004;430323.33
843010010;147;943;503;È2000R5550;244;225;2002000;10004;3872910.0
114010010;146;914;1003;5700020000;244;290;1001000;10004;-150000.0
114010210;146;914;1003;5700020000;244;290;1001000;10998;-20400.0
114010010;146;914;1003;5700020000;244;296;1001000;10004;150000.0
114010210;146;914;1003;5700020000;244;296;1001000;10998;20400.0
114010210;146;914;1003;5700020000;244;290;1001000;10004;-54900.0
114010210;146;914;1003;5700020000;244;296;1001000;10004;54900.0
114010010;146;914;1003;6600020000;244;290;1001000;10004;-500000.0
114010010;146;914;1003;6600020000;244;296;1001000;10004;500000.0
114010210;146;914;1003;6600020000;244;290;1001000;10004;0.0
114010210;146;914;1003;6600020000;244;296;1001000;10004;0.0
114010210;146;914;1003;6700020000;244;290;1001068;10004;-2525675.25
114010210;146;914;1003;6700020000;244;296;1001068;10004;2525675.25
114010210;146;914;1003;6700020000;244;290;1001068;10998;-183602.25
114010210;146;914;1003;6700020000;244;296;1001068;10998;183602.25
114010210;146;914;1003;6700080000;330;290;1001001;10004;-413900.0
114010210;146;914;1003;6700080000;330;296;1001001;10004;413900.0
114010210;146;914;1003;9900020000;244;290;1001000;10004;0.0
114010210;146;914;1003;9900020000;244;296;1001000;10004;0.0
114010010;146;914;1003;9900020000;244;290;1001000;10004;0.0
114010010;146;914;1003;9900020000;244;296;1001000;10004;0.0
103010010;146;903;804;9900090000;360;290;1001000;10004;0.0
103010010;146;903;804;9900090000;360;296;1001000;10004;0.0
106010010;146;906;701;4510060000;611;241;1001000;10176;-311020.0
106010010;146;906;701;4510060000;611;241;1001000;10178;-93930.0
106010010;146;906;701;4510060000;611;241;1001000;10191;-2250.0
106010010;146;906;701;45100S4100;611;241;1001089;10176;311020.0
106010010;146;906;701;45100S4100;611;241;1001089;10178;93930.0
106010010;146;906;701;45100S4100;611;241;1001089;10191;2250.0
106010010;146;906;701;9900074100;611;241;2001089;10176;2215610.0
106010010;146;906;701;9900074100;611;241;2001089;10178;669110.0
106010010;146;906;701;9900074100;611;241;2001089;10191;16280.0
134010010;146;934;104;9900011000;244;290;1001103;10004;-200000.0
134010010;146;934;104;9900011000;244;296;1001103;10004;200000.0
134010010;146;934;113;9900011000;244;290;1001103;10004;-200000.0
134010010;146;934;113;9900011000;244;296;1001103;10004;200000.0
134010010;146;934;113;9900020000;244;290;1001400;10047;-3200000.0
134010010;146;934;113;9900020000;244;296;1001400;10047;3200000.0
134010010;146;934;113;9900090000;853;290;1001400;10004;-3180000.0
134010010;146;934;113;9900090000;853;296;1001400;10004;3180000.0
134010030;146;934;113;9900012000;244;290;1001311;10004;-52000.0
134010030;146;934;113;9900012000;244;296;1001311;10004;52000.0
134010030;146;934;113;9900012000;851;290;1001311;10004;-1513100.0
134010030;146;934;113;9900012000;851;291;1001311;10004;1513100.0
134010030;146;934;113;9900012000;852;290;1001311;10004;-205400.0
134010030;146;934;113;9900012000;852;291;1001311;10004;205400.0
134010030;146;934;113;9900012000;853;290;1001311;10004;-174700.0
134010030;146;934;113;9900012000;853;291;1001311;10004;174700.0
134010020;146;934;113;9900012000;851;290;1001312;10004;-50000.0
134010020;146;934;113;9900012000;851;291;1001312;10004;50000.0
134010020;146;934;113;9900012000;852;290;1001312;10004;-361400.0
134010020;146;934;113;9900012000;852;291;1001312;10004;361400.0
134010020;146;934;113;9900012000;853;290;1001312;10004;-100000.0
134010020;146;934;113;9900012000;853;291;1001312;10004;98900.0
134010020;146;934;113;9900012000;853;292;1001312;10004;100.0
134010020;146;934;113;9900012000;853;295;1001312;10004;1000.0
134010030;146;934;113;9900012000;244;290;1001311;10004;-6873300.0
134010030;146;934;113;9900012000;244;296;1001311;10004;6873300.0
134010020;146;934;113;9900012000;852;290;1001312;10004;-5000.0
134010020;146;934;113;9900012000;852;291;1001312;10004;5000.0
114010210;146;914;1003;6600020000;244;226;1001000;10004;-73521.0
114010210;146;914;1003;6600020000;244;226;1001000;10998;73521.0
114010210;146;914;1003;6700020000;244;290;1001068;10004;-183600.0
114010210;146;914;1003;6700020000;244;290;1001068;10998;183600.0
114010210;146;914;1003;5700020000;244;290;1001000;10004;-20400.0
114010210;146;914;1003;5700020000;244;290;1001000;10998;20400.0
843010010;147;943;409;È3000S3270;244;225;1002000;10004;-3463089.63
843010010;147;943;113;9900060000;611;241;1001400;10185;749901.26
843010010;147;943;113;9900060000;611;241;1001400;10187;300000.0
843010010;147;943;113;9900060000;611;241;1001400;10191;873700.0
843010010;147;943;113;9900060000;612;241;1001400;10190;269500.0
843010010;147;943;503;9900020000;244;225;1002000;10004;1473900.0
843010010;147;943;503;9900060000;611;241;1001400;10182;200000.0
843010010;147;943;503;9900060000;611;241;1001400;10183;400000.0
843010010;147;943;503;9900060000;611;241;1001400;10191;99530.0
843010010;147;943;804;9900020000;244;226;1001023;10004;235000.0
115010020;146;915;505;9900012000;851;290;1001307;10004;-13200.0
115010020;146;915;505;9900012000;851;291;1001307;10004;13200.0
115010020;146;915;505;9900012000;852;290;1001307;10004;-4700.0
115010020;146;915;505;9900012000;852;291;1001307;10004;4700.0
115010020;146;915;505;9900012000;853;290;1001307;10004;-45000.0
115010020;146;915;505;9900012000;853;291;1001307;10004;10000.0
115010020;146;915;505;9900012000;853;295;1001307;10004;35000.0
117010010;146;917;412;9900020000;244;226;1002000;10004;-1542.75
117010010;146;917;412;9900020000;244;226;1002000;10998;1542.75
844010010;155;944;104;9900011000;853;291;1001100;10004;225.97
843010010;147;943;1101;9900020000;244;226;1001019;10004;-593292.0
843010010;147;943;1101;9900020000;244;226;1001019;10004;593292.0
843010010;147;943;409;È3000S3270;244;225;1002000;10004;8809774.98
843010010;147;943;409;È300020000;244;225;2002000;10004;-14310000.0
843010010;147;943;409;È300020000;244;225;1002000;10004;-8809774.98
843010010;147;943;409;È300073270;244;225;2002000;10004;14310000.0
109010010;146;909;701;99000L0210;414;310;1002609;10022;-3017211.58
109010010;146;909;701;99000L0210;414;310;1002609;10437;2842503.9
109010010;146;909;701;99000L0210;414;226;1002609;10437;174707.68
109010010;146;909;701;99000R0210;414;310;2002609;10437;16202272.22
109010010;146;909;701;99000R0210;414;226;2002609;10437;995833.78
109010010;146;909;701;99000R0210;414;310;3002609;10437;37805301.84
109010010;146;909;701;99000R0210;414;226;3002609;10437;2323612.16
843010010;147;943;113;9900060000;611;241;1001400;10191;-250000.0
843010010;147;943;113;9900060000;611;241;1001400;10179;250000.0
843010010;147;943;113;9900060000;611;241;1001400;10183;-44000.0
843010010;147;943;113;9900060000;611;241;1001400;10186;44000.0
103010010;146;903;703;6900060000;611;241;1001000;10181;-26000.0
103010010;146;903;703;6900060000;611;241;1001000;10179;18000.0
103010010;146;903;703;6900060000;611;241;1001000;10183;8000.0
103010010;146;903;707;3500060000;611;241;1001000;10177;23000.0
103010010;146;903;707;3500060000;611;241;1001000;10178;-39643.31
103010010;146;903;707;3500060000;611;241;1001000;10183;-28000.0
103010010;146;903;707;3500060000;611;241;1001000;10179;-9000.0
103010010;146;903;707;3500060000;611;241;1001000;10180;15000.0
843010010;147;943;113;9900060000;611;241;1001400;10179;-42799.93
843010010;147;943;113;9900060000;611;241;1001400;10179;42799.93
843010010;147;943;113;9900060000;611;241;1001400;10181;-24241.73
843010010;147;943;113;9900060000;611;241;1001400;10181;24241.73
843010010;147;943;113;9900060000;611;241;1001400;10183;-69981.45
843010010;147;943;113;9900060000;611;241;1001400;10183;69981.45
843010010;147;943;113;9900060000;611;241;1001400;10186;-50954.67
843010010;147;943;113;9900060000;611;241;1001400;10186;50954.67
843010010;147;943;503;9900060000;611;241;1001400;10183;-427602.0
843010010;147;943;503;9900060000;611;241;1001400;10183;427602.0
843010010;147;943;503;9900060000;611;241;1001400;10191;-1887.8
843010010;147;943;503;9900060000;611;241;1001400;10191;1887.8
843010010;147;943;503;9900060000;612;241;1001400;10189;-9000.0
843010010;147;943;503;9900060000;612;241;1001400;10189;9000.0
110010010;146;910;503;9900020000;243;225;1002000;10256;-6513000.0
110010010;146;910;503;9900020000;244;225;1002000;10381;-7154000.0
110010010;146;910;503;99000S3320;243;225;1002000;10256;6513000.0
110010010;146;910;503;99000S3320;244;225;1002000;10381;7154000.0
110010010;146;910;503;99000S3320;244;225;1002000;10381;4865859.22
110010010;146;910;503;99000S3320;244;225;1002000;10381;-4865859.22
110010010;146;910;503;9900073320;244;225;2002000;10381;92451325.09
110010010;146;910;503;9900073320;244;225;2002000;10381;-92451325.09
134010010;146;934;412;9900090000;831;290;1002000;10004;2401000.0
134010010;146;934;412;9900090000;831;290;1002000;10004;-2401000.0
114010010;146;914;707;9900060000;622;241;1001000;10183;-190000.0
114010010;146;914;707;9900060000;622;241;1001000;10184;-107800.0
114010010;146;914;707;9900060000;622;241;1001000;10189;190000.0
114010010;146;914;707;99000S3340;622;241;1001062;10184;107800.0
103010010;146;903;707;3500060000;611;241;1001000;10181;-103200.0
103010010;146;903;707;3500060000;611;241;1001000;10186;111843.31
103010010;146;903;707;3500060000;611;241;1001000;10191;30000.0
115010010;146;915;502;0400020000;243;225;1002000;10001;-2000000.0
115010010;146;915;503;0700060000;814;241;1002000;10019;-491808.0
112010010;146;912;503;9900090000;831;296;1002000;10004;2491808.0
839010010;151;939;111;9900079900;870;290;1001400;10004;-3800.0
839010010;151;939;104;9900011000;852;290;1001100;10004;-1089400.0
839010010;151;939;111;9900079900;870;296;1001400;10004;3800.0
839010010;151;939;104;9900011000;852;295;1001100;10004;1079400.0
839010010;151;939;104;9900011000;852;291;1001100;10004;10000.0
101010020;146;901;1301;9900090000;730;231;1003000;10040;-1579178.09
101010020;146;901;1301;9900090000;730;231;1003000;10998;1579178.09
110010010;146;910;603;2000020000;244;310;1002000;10425;-107156.7
110010010;146;910;603;2000020000;244;310;1002000;10998;107156.7
110010010;146;910;603;2000020000;244;310;1002000;10425;-44319.6
110010010;146;910;603;2000020000;244;310;1002000;10998;44319.6
106010270;146;906;709;4580012000;851;290;1001302;10004;-242500.0
106010270;146;906;709;9900012000;851;290;1001302;10004;0.0
106010270;146;906;709;9900012000;852;290;1001302;10004;0.0
106010270;146;906;709;4580012000;852;290;1001302;10004;-10000.0
106010270;146;906;709;4580012000;853;290;1001302;10004;-2500.0
106010270;146;906;709;9900012000;853;290;1001302;10004;0.0
106010270;146;906;709;9900012000;851;291;1001302;10004;0.0
106010270;146;906;709;4580012000;851;291;1001302;10004;221900.0
106010270;146;906;709;4580012000;852;291;1001302;10004;17500.0
106010270;146;906;709;9900012000;852;291;1001302;10004;0.0
106010270;146;906;709;9900012000;853;291;1001302;10004;0.0
106010270;146;906;709;4580012000;853;291;1001302;10004;4200.0
